id,code,path
30000539,"public static void main(String[] args) throws IOException {
  for (int i=0; i < times; i++) {
    int size=in.nextInt();
    Set<Integer> odds=new TreeSet<>();
    for (int j=0; j < size * 2 - 1; j++) {
      for (int k=0; k < size; k++) {
        int h=in.nextInt();
        if (odds.contains(h))         odds.remove(h);
 else         odds.add(h);
      }
    }
    Iterator<Integer> remain=odds.iterator();
    String result="""";
    while (remain.hasNext())     result+=(remain.next() + "" "");
  }
}",data/googlejam4_src/6/googlejam6.p574.probB.main
30000540,"public static void main(String args[]) throws Exception {
    SortedSet<Integer> sortedSet=null;
    for (int i=0; i < noOfTestCases; i++) {
      HashMap<Integer,Integer> map=new HashMap<>();
      sortedSet=new TreeSet<>();
      for (int j=0; j < (noOfValues * 2 - 1) * noOfValues; j++) {
        if (!map.containsKey(val))         map.put(val,1);
 else {
          int value=map.get(val);
          map.put(val,value + 1);
        }
      }
      for (      Map.Entry<Integer,Integer> entry : map.entrySet()) {
        int key=entry.getKey();
        int value=entry.getValue();
        if (value % 2 != 0) {
          sortedSet.add(key);
          if (sortedSet.size() == noOfValues)           break;
        }
      }
      for (      Integer in : sortedSet)       printLine+=in + "" "";
    }
 }",data/googlejam4_src/6/googlejam6.p482.RankAndFile.main
30000541,"public static void main(String[] args) throws FileNotFoundException {
  int T=Integer.parseInt(line);
  for (int j=1; j <= T; j++) {
    int[] counts=new int[2500];
    int n=s.nextInt();
    for (int i=0; i < 2 * n * n - n; i++) {
      int tmp=s.nextInt();
      counts[tmp - 1]++;
    }
    String result="""";
    for (int i=0; i < counts.length; i++) {
      if (counts[i] % 2 != 0) {
        result+=(i + 1) + "" "";
      }
    }
  }
}",data/googlejam4_src/6/googlejam6.p140.Problem2.main
30000542,"public static void main(String[] args){
  int tc=sc.nextInt();
  int n;
  int tmp;
  for (int i=0; i < tc; ++i) {
    n=sc.nextInt();
    int[] hei=new int[2501];
    int[] row=new int[n];
    for (int a=0; a < 2 * n - 1; ++a) {
      for (int b=0; b < n; ++b) {
        tmp=sc.nextInt();
        hei[tmp]++;
      }
    }
    int pos=0;
    for (int a=0; a < 2501; ++a) {
      if (hei[a] % 2 != 0) {
        row[pos]=a;
        pos++;
      }
    }
    Arrays.sort(row);
    for (int a=0; a < n - 1; ++a) {
    }
  }
}",data/googlejam4_src/6/googlejam6.p063.B.main
30000543,"public static void main(String[] args) throws IOException {
  int n=in.nextInt();
  for (int i=0; i < n; i++) {
    int k=in.nextInt();
    Map<Integer,Integer> map=new TreeMap<Integer,Integer>(){
    }
;
    for (int j=0; j < (2 * k - 1) * k; j++) {
      String s=in.next();
      int num=Integer.parseInt(s);
      if (map.containsKey(num)) {
        map.put(Integer.parseInt(s),map.get(num) + 1);
      }
 else {
        map.put(Integer.parseInt(s),1);
      }
    }
    String[] sb=new String[k];
    int kk=0;
    Set set2=map.entrySet();
    Iterator iterator2=set2.iterator();
    while (iterator2.hasNext()) {
      Map.Entry me2=(Map.Entry)iterator2.next();
      if ((int)me2.getValue() % 2 != 0) {
        sb[kk]=String.valueOf(me2.getKey());
        kk++;
      }
    }
  }
}",data/googlejam4_src/6/googlejam6.p405.RankOfFile.main
30000544,"public static void main(String[] args){
    int test=scan.nextInt();
    for (int i=0; i < test; i++) {
      int n=scan.nextInt();
      HashMap<Integer,Integer> M=new HashMap<>();
      int[][] A=new int[n * 2 - 1][n];
      for (int i2=0; i2 < n * 2 - 1; i2++) {
        for (int j=0; j < n; j++) {
          int tmp=scan.nextInt();
          if (M.containsKey(tmp)) {
            int t=M.get(tmp);
            M.remove(tmp);
            M.put(tmp,t + 1);
          }
 else {
            M.put(tmp,1);
          }
        }
      }
      Set<Integer> K=M.keySet();
      List<Integer> KQ=new ArrayList<>();
      for (      Integer i3 : K) {
        int t=M.get(i3);
        if (t % 2 == 1)         KQ.add(i3);
      }
      Collections.sort(KQ);
      for (int i1=0; i1 < KQ.size(); i1++) {
      }
    }
 }",data/googlejam4_src/6/googlejam6.p364.MainClass.main
30000545,"public static void main(String[] args){
  for (int caseId=1; caseId <= totalCases; caseId++) {
    Integer[] numbers=new Integer[n * (2 * n - 1)];
    for (int i=0; i < numbers.length; i++) {
    }
    HashMap<Integer,Integer> timesMap=new HashMap<Integer,Integer>();
    for (    Integer num : numbers) {
      Integer times=timesMap.get(num);
      if (times == null)       times=1;
 else       times++;
      timesMap.put(num,times);
    }
    Integer[] oddTimesNums=new Integer[n];
    int count=0;
    for (    Entry<Integer,Integer> entry : timesMap.entrySet()) {
      Integer num=entry.getKey();
      Integer times=entry.getValue();
      if (times % 2 != 0) {
        oddTimesNums[count]=num;
        count++;
      }
    }
    Arrays.sort(oddTimesNums);
    Integer[] result=oddTimesNums;
    StringBuilder sb=new StringBuilder();
    sb.append(result[0]);
    for (int i=1; i < n; i++) {
      sb.append(' ');
      sb.append(result[i]);
    }
  }
}",data/googlejam4_src/6/googlejam6.p392.ProblemB.main
30000546,"public static void main(String[] args) throws Exception {
  int i, j;
  for (int test=1; test <= nTest; test++) {
    m=(2 * n) - 1;
    a=new int[m][n];
    for (i=0; i < m; i++) {
      for (j=0; j < n; j++)       a[i][j]=reader.nextInt();
    }
    if (test > 1)     outWrite.println();
    int i1, j1;
    Arrays.fill(c,0);
    res=new int[n];
    for (i1=0; i1 < m; i1++)     for (j1=0; j1 < n; j1++)     c[a[i1][j1]]++;
    j1=0;
    for (i1=0; i1 < c.length; i1++) {
      if ((c[i1] % 2) == 1) {
        res[j1]=i1;
        j1++;
      }
    }
    for (j=0; j < res.length; j++) {
      if (j > 0)       outWrite.print("" "");
    }
  }
}",data/googlejam4_src/6/googlejam6.p326.BRank_File.main
30000547,"public static void main(String[] args) throws IOException {
  String s;
  int T;
  if ((s=br.readLine()) != null)   T=Integer.parseInt(s);
 else {
    return;
  }
  if (T < 1 || T > 100) {
    return;
  }
  HashMap<Integer,Integer> obj=new HashMap<Integer,Integer>();
  int N;
  Integer arr[][];
  int one=1;
  String strarr[];
  for (int k=0; k < T; k++) {
    obj.clear();
    if ((s=br.readLine()) != null)     N=Integer.parseInt(s);
 else {
      return;
    }
    arr=new Integer[2 * N - 1][N];
    for (int i=0; i < 2 * N - 1; i++) {
      if ((s=br.readLine()) == null) {
        return;
      }
      strarr=null;
      strarr=s.split("" "");
      for (int j=0; j < N; j++) {
        arr[i][j]=Integer.parseInt(strarr[j]);
        if (!obj.containsKey(arr[i][j]))         obj.put((Integer)arr[i][j],(Integer)1);
 else         obj.put((Integer)arr[i][j],(Integer)(obj.get(arr[i][j]) + 1));
      }
    }
    Set setobj=obj.entrySet();
    Iterator it=setobj.iterator();
    int out[]=new int[N];
    int i=0;
    while (it.hasNext()) {
      Map.Entry me=(Map.Entry)it.next();
      int temp=(int)me.getValue();
      if (temp % 2 == 1) {
        out[i]=(int)me.getKey();
        i++;
      }
    }
    Arrays.sort(out);
    for (int j=0; j < N; j++)     System.out.print(out[j] + "" "");
  }
}",data/googlejam4_src/6/googlejam6.p624.Soldier.main
30000548,"public static void main(String[] arg){
  for (int ii=1; ii <= T; ++ii) {
    int N=sc.nextInt();
    int[] heights=new int[3000];
    for (int i=0; i < 2 * N - 1; ++i) {
      for (int j=0; j < N; ++j) {
        int height=sc.nextInt();
        heights[height]++;
      }
    }
    int[] ans=new int[N + 1];
    int ptr=0;
    for (int i=0; i < heights.length; ++i) {
      if (heights[i] % 2 == 1) {
        ans[ptr]=i;
        ptr++;
      }
    }
    for (int i=0; i < N; ++i) {
      if (i != N - 1)       System.out.print("" "");
      if (i == N - 1)       System.out.println();
    }
  }
}",data/googlejam4_src/6/googlejam6.p071.B.main
30000549,"public static void main(String args[]){
  int t=sc.nextInt();
  for (int k=1; k <= t; k++) {
    int n=sc.nextInt();
    int a[]=new int[n];
    int i=0;
    for (i=0; i < n; i++) {
      a[i]=sc.nextInt();
    }
    int max=0;
    int total2=0;
    int total1=0;
    int diff;
    for (i=0; i < n - 1; i++) {
      diff=a[i] - a[i + 1];
      if (diff > max)       max=diff;
    }
    for (i=0; i < n - 1; i++) {
      if (a[i] > a[i + 1])       total1+=a[i] - a[i + 1];
    }
    for (i=0; i < n - 1; i++) {
      if (a[i] < max)       total2+=a[i];
 else       total2+=max;
    }
  }
}",data/googlejam4_src/1/googlejam1.p640.MyMushroom.main
30000550,"public static void main(String... args) throws IOException {
  if (!_SAMPLE) {
    if (_SMALL) {
      int i=0;
      while (new File(_PROBLEM + ""-small"" + (_PRACTICE ? i == 0 ? ""-practice"" : """" : ""-attempt"" + i)+ "".in"").exists())       i++;
      i--;
      boolean test=false;
      if (new File(_PROBLEM + ""-small"" + (_PRACTICE ? i == 0 ? ""-practice"" : """" : ""-attempt"" + i)+ "".out"").exists()) {
        test=c != 'y';
      }
      if (test) {
        AL r=new AL();
        int testCase=sc.nextInt();
        for (int k=1; k <= testCase; k++) {
          int n=sc.nextInt();
          int[] mush=new int[n];
          for (int i1=0; i1 < n; i1++) {
            mush[i1]=sc.nextInt();
          }
          int first=0;
          int second=0;
          for (int i4=0; i4 < n - 1; i4++) {
            int diff=mush[i4] - mush[i4 + 1];
            if (diff > 0) {
              first+=diff;
            }
          }
          int[] diff=new int[n - 1];
          for (int i3=0; i3 < n - 1; i3++) {
            diff[i3]=mush[i3] - mush[i3 + 1];
          }
          int max=0;
          for (int i5=0; i5 < n - 1; i5++) {
            max=Math.max(max,diff[i5]);
          }
          for (int i2=0; i2 < n - 1; i2++) {
            second+=Math.min(max,mush[i2]);
          }
        }
        for (int j=1; ; j++) {
          if (s1 == null && s2 == null) {
            break;
          }
          if (s1 == null || s2 == null || !s1.equals(s2)) {
            break;
          }
        }
      }
 else {
        AL r=new AL();
        int testCase=sc.nextInt();
        for (int k=1; k <= testCase; k++) {
          int n=sc.nextInt();
          int[] mush=new int[n];
          for (int i1=0; i1 < n; i1++) {
            mush[i1]=sc.nextInt();
          }
          int first=0;
          int second=0;
          for (int i4=0; i4 < n - 1; i4++) {
            int diff=mush[i4] - mush[i4 + 1];
            if (diff > 0) {
              first+=diff;
            }
          }
          int[] diff=new int[n - 1];
          for (int i3=0; i3 < n - 1; i3++) {
            diff[i3]=mush[i3] - mush[i3 + 1];
          }
          int max=0;
          for (int i5=0; i5 < n - 1; i5++) {
            max=Math.max(max,diff[i5]);
          }
          for (int i2=0; i2 < n - 1; i2++) {
            second+=Math.min(max,mush[i2]);
          }
        }
      }
    }
 else {
      AL r=new AL();
      int testCase=sc.nextInt();
      for (int k=1; k <= testCase; k++) {
        int n=sc.nextInt();
        int[] mush=new int[n];
        for (int i=0; i < n; i++) {
          mush[i]=sc.nextInt();
        }
        int first=0;
        int second=0;
        for (int i=0; i < n - 1; i++) {
          int diff=mush[i] - mush[i + 1];
          if (diff > 0) {
            first+=diff;
          }
        }
        int[] diff=new int[n - 1];
        for (int i=0; i < n - 1; i++) {
          diff[i]=mush[i] - mush[i + 1];
        }
        int max=0;
        for (int i=0; i < n - 1; i++) {
          max=Math.max(max,diff[i]);
        }
        for (int i=0; i < n - 1; i++) {
          second+=Math.min(max,mush[i]);
        }
      }
    }
  }
 else {
    AL r=new AL();
    int testCase=sc.nextInt();
    for (int k=1; k <= testCase; k++) {
      int n=sc.nextInt();
      int[] mush=new int[n];
      for (int i=0; i < n; i++) {
        mush[i]=sc.nextInt();
      }
      int first=0;
      int second=0;
      for (int i=0; i < n - 1; i++) {
        int diff=mush[i] - mush[i + 1];
        if (diff > 0) {
          first+=diff;
        }
      }
      int[] diff=new int[n - 1];
      for (int i=0; i < n - 1; i++) {
        diff[i]=mush[i] - mush[i + 1];
      }
      int max=0;
      for (int i=0; i < n - 1; i++) {
        max=Math.max(max,diff[i]);
      }
      for (int i=0; i < n - 1; i++) {
        second+=Math.min(max,mush[i]);
      }
    }
  }
}",data/googlejam4_src/1/googlejam1.p697.AL.main
30000551,"public static void main(String[] args) throws Exception {
  for (int i=0; i < cases; i++) {
    int[] ints=new int[nums.length];
    int sum1=0;
    int sum2=0;
    int maxdiff=0;
    for (int j=0; j < nums.length; j++) {
      ints[j]=Integer.parseInt(nums[j]);
      if (j > 0) {
        if (ints[j - 1] > ints[j]) {
          sum1+=ints[j - 1] - ints[j];
        }
        maxdiff=Math.max(maxdiff,ints[j - 1] - ints[j]);
      }
    }
    for (int j=0; j < nums.length - 1; j++) {
      if (ints[j] > maxdiff) {
        sum2+=maxdiff;
      }
 else {
        sum2+=ints[j];
      }
    }
  }
}",data/googlejam4_src/1/googlejam1.p429.MushroomMonster.main
30000552,"/** 
 * 3
 * @param args
 */
public static void main(String[] args) throws FileNotFoundException {
  for (byte t=0; t < testCount; t++) {
    int[] shrooms=new int[N];
    for (int i=0; i < N; i++) {
    }
    int counter1=0;
    int maxInterval=-1;
    int currInterval=0;
    int previousNumber=shrooms[0];
    int currentNumber=0;
    for (int i=1; i < shrooms.length; i++) {
      currentNumber=shrooms[i];
      currInterval=Math.max(0,previousNumber - currentNumber);
      counter1+=currInterval;
      maxInterval=Math.max(maxInterval,currInterval);
      previousNumber=currentNumber;
    }
    int counter2=Math.min(maxInterval,shrooms[0]);
    for (int i=1; i < shrooms.length - 1; i++) {
      int minEaten=Math.min(maxInterval,shrooms[i]);
      counter2+=minEaten;
    }
  }
}",data/googlejam4_src/1/googlejam1.p772.ProblemAMushroomMonster.main
30000553,"public static void main(String[] args) throws NumberFormatException, IOException {
  for (int t=1; t <= T; t++) {
    int m[]=new int[N];
    for (int i=0; i < N; i++) {
      m[i]=Integer.parseInt(tmp[i]);
    }
    long sum=0;
    int max=0;
    for (int i=1; i < N; i++) {
      int d=m[i - 1] - m[i];
      if (d > 0) {
        sum+=d;
        if (d > max)         max=d;
      }
    }
    long sum2=0;
    for (int i=0; i < N - 1; i++) {
      if (m[i] > max) {
        sum2+=max;
      }
 else       sum2+=m[i];
    }
  }
}",data/googlejam4_src/1/googlejam1.p050.A.main
30000554,"public static void main(String[] args) throws FileNotFoundException {
  int loopvar=in.nextInt();
  for (int j=0; j < loopvar; j++) {
    int mush=in.nextInt();
    int[] mushes=new int[mush];
    for (int i=0; i < mush; i++) {
      mushes[i]=in.nextInt();
    }
    int tot=0;
    for (int i=1; i < mush; i++) {
      if (mushes[i - 1] > mushes[i]) {
        tot+=mushes[i - 1] - mushes[i];
      }
    }
    int rate=0;
    for (int i=1; i < mush; i++) {
      if (mushes[i - 1] > mushes[i]) {
        rate=Math.max(rate,mushes[i - 1] - mushes[i]);
      }
    }
    int tr=0;
    for (int i=0; i < mush - 1; i++) {
      tr+=Math.min(rate,mushes[i]);
    }
  }
}",data/googlejam4_src/1/googlejam1.p085.Mushroom.main
30000555,"public static void main(String[] args) throws Exception {
  int input_size=s.nextInt();
  for (int n=0; n < input_size; n++) {
    int test_size=s.nextInt();
    int[] a=new int[test_size];
    for (int x=0; x < test_size; x++) {
      a[x]=s.nextInt();
    }
    int result1=0;
    for (int i=0; i < a.length - 1; i++) {
      if (a[i] > a[i + 1]) {
        result1+=a[i] - a[i + 1];
      }
    }
    int result=result1;
    int result3=0;
    int speed=0;
    for (int i=0; i < a.length - 1; i++) {
      speed=Math.max(speed,a[i] - a[i + 1]);
    }
    for (int i=0; i < a.length - 1; i++) {
      result3+=Math.min(a[i],speed);
    }
    int result2=result3;
  }
}",data/googlejam4_src/1/googlejam1.p324.code.main
30000556,"public static void main(String[] args) throws IOException {
  for (int t=1; t <= T; t++) {
    int[] aa=new int[n];
    for (int i=0; i < n; i++)     aa[i]=Integer.parseInt(st.nextToken());
    int sum1=0;
    for (int i=1; i < n; i++)     if (aa[i - 1] > aa[i])     sum1+=aa[i - 1] - aa[i];
    int max=0;
    for (int i=1; i < n; i++)     if (aa[i - 1] - aa[i] > max)     max=aa[i - 1] - aa[i];
    int sum2=0;
    for (int i=1; i < n; i++)     sum2+=Math.min(max,aa[i - 1]);
  }
}",data/googlejam4_src/1/googlejam1.p092.Mushroom.main
30000557,"public static void main(String[] args){
  long t=sc.nextLong();
  int i=1;
  while (i <= t) {
    int numEle=sc.nextInt();
    int arr[]=new int[numEle];
    long sum1=0, sum2=0;
    arr[0]=sc.nextInt();
    int maxRate=-1;
    for (int j=1; j < numEle; j++) {
      arr[j]=sc.nextInt();
      if (arr[j - 1] - arr[j] >= 0) {
        sum1+=arr[j - 1] - arr[j];
        maxRate=Math.max(maxRate,arr[j - 1] - arr[j]);
      }
    }
    for (int k=0; k < numEle - 1; k++) {
      if (arr[k] <= maxRate) {
        sum2+=arr[k];
      }
 else {
        sum2+=maxRate;
      }
    }
    i++;
  }
}",data/googlejam4_src/1/googlejam1.p706.MushRoom.main
30000558,"public static void main(String[] args){
  int t=in.nextInt();
  for (int cs=1; cs <= t; cs++) {
    int n=in.nextInt();
    int[] m=new int[n];
    for (int i=0; i < n; i++) {
      m[i]=in.nextInt();
    }
    int[] ways=new int[2];
    int n1=m.length;
    for (int i=0; i < n1 - 1; i++) {
      if (m[i] > m[i + 1]) {
        ways[0]+=m[i] - m[i + 1];
      }
    }
    int maxrate=0;
    for (int i=0; i < n1 - 1; i++) {
      if (m[i] > m[i + 1]) {
        maxrate=Math.max(maxrate,m[i] - m[i + 1]);
      }
    }
    for (int i=0; i < n1 - 1; i++) {
      ways[1]+=Math.min(maxrate,m[i]);
    }
    int[] ret=ways;
  }
}",data/googlejam4_src/1/googlejam1.p033.A.main
30000559,"public static void main(String[] args){
  int numCases=input.nextInt();
  for (int i=1; i <= numCases; i++) {
    case1=0;
    case2=0;
    maxDiff=0;
    int n=input.nextInt();
    int[] arr=new int[n];
    for (int i1=0; i1 < n; i1++) {
      arr[i1]=input.nextInt();
    }
    for (int k=0; k < (n - 1); k++) {
      int current=arr[k];
      int next=arr[k + 1];
      maxDiff=Math.max(maxDiff,current - next);
      if (current > next) {
        case1+=current - next;
      }
    }
    for (int k=0; k < (n - 1); k++) {
      int current=arr[k];
      if (current >= maxDiff) {
        case2+=maxDiff;
      }
 else {
        case2+=current;
      }
    }
    if (i != numCases)     System.out.println();
  }
}",data/googlejam4_src/1/googlejam1.p411.MushroomMonster.main
30000560,"public static void main(String[] args) throws IOException {
  for (int t=1; t <= times; t++) {
    for (int i=0; i < mushrooms.length; i++) {
      mushrooms[i]=Integer.parseInt(st.nextToken());
    }
    int firstComputation=0;
    for (int i=0; i < mushrooms.length - 1; i++) {
      if (mushrooms[i + 1] < mushrooms[i]) {
        firstComputation+=mushrooms[i] - mushrooms[i + 1];
      }
    }
    int secondComputation=0;
    int largestGap=0;
    for (int i=0; i < mushrooms.length - 1; i++) {
      if (mushrooms[i] - mushrooms[i + 1] > largestGap) {
        largestGap=mushrooms[i] - mushrooms[i + 1];
      }
    }
    for (int i=0; i < mushrooms.length - 1; i++) {
      if (mushrooms[i] > largestGap) {
        secondComputation+=largestGap;
      }
 else {
        secondComputation+=mushrooms[i];
      }
    }
  }
}",data/googlejam4_src/1/googlejam1.p288.MushroomMonster.main
30000561,"public static void main(String args[]) throws Exception {
  for (int t=1; t <= T; t++) {
    int n=Integer.parseInt(st1.nextToken());
    int m[]=new int[n];
    for (int i=0; i < n; i++)     m[i]=Integer.parseInt(st2.nextToken());
    int y=0;
    for (int i=1; i < n; i++)     y+=Math.max(0,m[i - 1] - m[i]);
    int z=0;
    int rateMax=0;
    for (int i=1; i < n; i++) {
      if (m[i] < m[i - 1])       rateMax=Math.max(rateMax,m[i - 1] - m[i]);
    }
    for (int i=0; i < n - 1; i++)     z+=Math.min(rateMax,m[i]);
  }
}",data/googlejam4_src/1/googlejam1.p426.Round1ATaskAMushroomMonster.main
30000562,"public static void main(String[] args){
  int cases=sc.nextInt();
  for (int t=1; t <= cases; t++) {
    int intervals=sc.nextInt();
    int minEaten=0;
    int minConstant=0;
    int prevAmount=0;
    int[] measurements=new int[intervals];
    for (int x=0; x < intervals; x++) {
      measurements[x]=sc.nextInt();
    }
    for (    int amount : measurements) {
      if (amount < prevAmount) {
        minEaten+=prevAmount - amount;
        minConstant=Math.max(minConstant,prevAmount - amount);
      }
      prevAmount=amount;
    }
    int secondEaten=0;
    for (int x=0; x < measurements.length - 1; x++) {
      secondEaten+=Math.min(measurements[x],minConstant);
    }
  }
}",data/googlejam4_src/1/googlejam1.p141.AMushroomMonster.main
30000563,"public static void main(String[] args){
  A r=new A();
  if (!r.DEBUG) {
      if (r.isSmall)       System.setIn(new FileInputStream(new File(""./src/"" + r.PACKAGE + ""/""+ r.PROBLEM+ ""-small-attempt1.in"")));
      if (r.isSmall)       System.setOut(new PrintStream(new File(""./src/"" + r.PACKAGE + ""/""+ r.PROBLEM+ ""-small_out2.txt"")));
   }
  int T=sc.nextInt();
  for (int CASE=1; CASE <= T; CASE++) {
    int n=sc.nextInt();
    int[] a=new int[n];
    for (int i=0; i < n; i++)     a[i]=sc.nextInt();
    int resY=0, res=1 << 29;
    for (int i=1; i < n; i++) {
      if (a[i] < a[i - 1])       resY+=a[i - 1] - a[i];
    }
    for (int rate=0; rate <= 10000; rate++) {
      boolean f=true;
      int sum=0, now=a[0];
      for (int i=1; f && i < n; i++) {
        if (now <= rate) {
          sum+=now;
          now=a[i];
        }
 else         if (now - rate <= a[i]) {
          sum+=rate;
          now=a[i];
        }
 else         f=false;
      }
      if (f) {
        res=Math.min(res,sum);
        break;
      }
    }
  }
}",data/googlejam4_src/1/googlejam1.p142.A.main
30000564,"public static void main(String[] args) throws FileNotFoundException {
  int t=sc.nextInt();
  for (int k=0; k < t; k++) {
    int n=sc.nextInt();
    List<Integer> list=new ArrayList<>();
    for (int i=0; i < n; i++) {
      list.add(sc.nextInt());
    }
    long normal=0;
    long special=0;
    int pred=list.get(0);
    for (int i=1; i < list.size(); i++) {
      if (pred > list.get(i)) {
        normal+=pred - list.get(i);
      }
      pred=list.get(i);
    }
    int max_diff=-1;
    pred=list.get(0);
    for (int i=1; i < list.size(); i++) {
      int curr=list.get(i);
      if (pred - curr > max_diff) {
        max_diff=pred - curr;
      }
      pred=curr;
    }
    for (int i=1; i < list.size(); i++) {
      int curr=list.get(i - 1);
      special+=Math.min(max_diff,curr);
    }
  }
}",data/googlejam4_src/1/googlejam1.p296.A.main
30000565,"public static void main(String[] args) throws NumberFormatException, IOException {
  for (int i=0; i < t; i++) {
    int n=Integer.parseInt(in[0]);
    int[] arr=new int[n];
    long max=Long.MIN_VALUE;
    for (int j=0; j < n; j++) {
      arr[j]=Integer.parseInt(in[j]);
    }
    long e1=0;
    double rate=0.0;
    for (int j=0; j < n - 1; j++) {
      if (arr[j] > arr[j + 1]) {
        e1+=(arr[j] - arr[j + 1]);
      }
      if (arr[j] > arr[j + 1]) {
        if ((((arr[j] - arr[j + 1]) * 1.0) / 10.0 > rate)) {
          rate=((arr[j] - arr[j + 1]) * 1.0) / 10.0;
        }
      }
    }
    long eaten=0;
    for (int j=0; j < n - 1; j++) {
      eaten+=Math.min(arr[j],rate * 10);
    }
  }
}",data/googlejam4_src/1/googlejam1.p792.Main.main
30000566,"public static void main(String[] args) throws FileNotFoundException {
  int numberOfCases=input.nextInt();
  for (int i=0; i < numberOfCases; i++) {
    int numberOfMushroomCases=input.nextInt();
    int mushrooms[]=new int[numberOfMushroomCases];
    for (int j=0; j < numberOfMushroomCases; j++) {
      mushrooms[j]=input.nextInt();
    }
    int first=0;
    for (int j=1; j < numberOfMushroomCases; j++) {
      if (mushrooms[j] < mushrooms[j - 1]) {
        first+=mushrooms[j - 1] - mushrooms[j];
      }
    }
    int biggestDifference=0;
    for (int j=1; j < numberOfMushroomCases; j++) {
      if (mushrooms[j - 1] - mushrooms[j] > biggestDifference) {
        biggestDifference=mushrooms[j - 1] - mushrooms[j];
      }
    }
    int mushroomsPerTenSeconds=biggestDifference;
    int second=0;
    for (int j=0; j < numberOfMushroomCases - 1; j++) {
      if (mushrooms[j] <= mushroomsPerTenSeconds) {
        second+=mushrooms[j];
      }
 else {
        second+=mushroomsPerTenSeconds;
      }
    }
  }
}",data/googlejam4_src/1/googlejam1.p574.MushroomMonster.main
30000567,"public static void main(String[] args){
  int numTests=sc.nextInt();
  for (int test=1; test <= numTests; test++) {
    int n=sc.nextInt();
    int[] arr=new int[n];
    for (int i=0; i < n; i++) {
      arr[i]=sc.nextInt();
    }
    int aSum=0;
    int maxDrop=0;
    for (int i=1; i < n; i++) {
      if (arr[i] < arr[i - 1]) {
        aSum+=arr[i - 1] - arr[i];
        maxDrop=Math.max(maxDrop,arr[i - 1] - arr[i]);
      }
    }
    double rate=maxDrop / 10.0;
    double curr=arr[0];
    double bSum=0;
    for (int i=0; i < (n - 1) * 10; i++) {
      if (i % 10 == 0) {
        curr=arr[i / 10];
      }
      double newVal=Math.max(0,curr - rate);
      double delta=curr - newVal;
      curr-=delta;
      bSum+=delta;
    }
    long l=Math.round(bSum);
    int intBSum=(int)l;
  }
}",data/googlejam4_src/1/googlejam1.p174.A.main
30000568,"public static void main(String[] args){
  MashroomMonster mM=new MashroomMonster();
    String s;
    if ((s=br.readLine()) != null) {
      int noLines=Integer.parseInt(s);
      if (noLines != 0) {
        for (int index=0; index < noLines; index++) {
          if ((s=br.readLine()) != null) {
            String outputString=""Case #"" + (index + 1) + "": "";
            String[] tokenizer=s.trim().split("" "");
            if (tokenizer.length == 1) {
              if ((s=br.readLine()) != null) {
                tokenizer=s.trim().split("" "");
                int[] inputArr=new int[tokenizer.length];
                for (int j=0; j < tokenizer.length; j++) {
                  inputArr[j]=Integer.parseInt(tokenizer[j]);
                }
                int retrnNumber=0;
                for (int i=1; i < inputArr.length; i++) {
                  if (inputArr[i - 1] > inputArr[i]) {
                    retrnNumber+=inputArr[i - 1] - inputArr[i];
                  }
                }
                int output1=retrnNumber;
                int maxDifference=0;
                for (int i=1; i < inputArr.length; i++) {
                  if (inputArr[i - 1] > inputArr[i] && inputArr[i - 1] - inputArr[i] > maxDifference) {
                    maxDifference=inputArr[i - 1] - inputArr[i];
                  }
                }
                int eatCount=0;
                for (int i=0; i < inputArr.length - 1; i++) {
                  if (inputArr[i] < maxDifference)                   eatCount+=inputArr[i];
 else                   eatCount+=maxDifference;
                }
                int output2=eatCount;
                outputString+=output1 + "" "" + output2;
                out.newLine();
              }
            }
          }
        }
      }
    }
 }",data/googlejam4_src/1/googlejam1.p676.MashroomMonster.main
30000569,"public static void main(String[] args) throws IOException {
  out=new StringBuilder();
  Long start=System.currentTimeMillis();
  for (int t=0; t < T; t++) {
    int[] nums=new int[N];
    for (int n=0; n < N; n++) {
      nums[n]=Integer.parseInt(line[n]);
    }
    int sumA=0;
    int sumB=0;
    int maxGap=0;
    int[] gaps=new int[N];
    for (int n=1; n < N; n++) {
      gaps[n]=nums[n - 1] - nums[n];
      if (nums[n] < nums[n - 1]) {
        sumA+=gaps[n];
      }
      if (gaps[n] > maxGap) {
        maxGap=gaps[n];
      }
    }
    for (int n=0; n < N - 1; n++) {
      sumB+=Math.min(maxGap,nums[n]);
    }
    out.append(""Case #"");
    out.append((t + 1));
    out.append("": "");
    out.append(sumA);
    out.append("" "");
    out.append(sumB);
    out.append(""\r\n"");
  }
  Long end=System.currentTimeMillis();
}",data/googlejam4_src/1/googlejam1.p536.Main.main
30000570,"public static void main(String[] args){
  int t=sc.nextInt();
  for (int casei=1; casei <= t; casei++) {
    int n=sc.nextInt();
    int[] m=new int[n];
    m[0]=sc.nextInt();
    int sum=0;
    int max=0;
    for (int i=1; i < n; i++) {
      m[i]=sc.nextInt();
      int diff=Math.max(0,m[i - 1] - m[i]);
      max=Math.max(max,diff);
      sum+=diff;
    }
    int ret=0;
    for (int i=1; i < n; i++) {
      ret+=Math.min(m[i - 1],max);
    }
  }
}",data/googlejam4_src/1/googlejam1.p450.Main_Round1A_2015_A.main
